date,entry_time,symbol,qty,entry,stop,target,why_in,score,change_pct_at_entry,volume_x,turnover_cr,adv_cr,sector,mechanism,high_after_entry,low_after_entry,exit_time,exit,why_out
2026-08-04,09:30,SAMBHV,298,127.1,122.07,137.16,"up 3.8%, sector unknown, 1.5x its normal volume — Q1 profit surged 56% YoY to ₹56Cr with revenue up 31% to ₹732Cr, signaling strong operational momentum.",6.83,3.848353623662059,1.53,27.18456743,17.8,,"Q1 profit surged 56% YoY to ₹56Cr with revenue up 31% to ₹732Cr, signaling strong operational momentum.",129.4,124.1,15:27,124.68,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-04,09:30,JAINREC,104,328.35,313.95,357.15,"up 3.3%, sector unknown, 1.6x its normal volume — JAIN RESOURCE Ql CONS EARNINGS REPORT CARD",6.3,3.2547169811320824,1.56,77.14616085,49.4,,JAIN RESOURCE Ql CONS EARNINGS REPORT CARD,332.0,322.1,15:27,322.8,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-04,09:40,GODFRYPHLP,17,2354.3,2269.3,2524.3,"up 3.7%, sector unknown, 2.7x its normal volume — unexplained -- 2.7x its normal volume, no published reason yet",8.07,3.7456484378442685,2.67,192.71569967,72.2,,"unexplained -- 2.7x its normal volume, no published reason yet",2367.6,2303.1,15:14,2339.8,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-04,09:40,DEEPAKFERT,19,1654.0,1578.5,1805.0,"up 4.4%, sector unknown, 2.6x its normal volume — unexplained -- 2.6x its normal volume, no published reason yet",7.92,4.353312302839116,2.61,98.9379796,37.8,,"unexplained -- 2.6x its normal volume, no published reason yet",1680.9,1587.0,15:27,1591.0,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-04,09:50,UNIMECH,24,1362.0,1301.5,1483.0,"up 3.2%, sector unknown, 1.5x its normal volume — UNIMECH AEROSPACE AND MANUFACTURING: CO TO ISSUE SHARES VIA QIP NOT EXCEEDING 7.5B RUPEES",6.2,3.220917014020462,1.52,73.9767576,48.8,,UNIMECH AEROSPACE AND MANUFACTURING: CO TO ISSUE SHARES VIA QIP NOT EXCEEDING 7.5B RUPEES,1377.0,1321.0,15:27,1336.5,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-05,10:25,SAREGAMA,68,561.55,539.75,605.15,"up 2.8%, sector unknown, 1.5x its normal volume — reported results yesterday -- Outcome of Board Meeting Saregama India Limited has informed the Excha",5.97,2.782099386839925,1.51,80.67216069,53.5,,reported results yesterday -- Outcome of Board Meeting Saregama India Limited has informed the Excha,564.85,554.45,15:27,559.8,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-05,11:05,GODREJPROP,26,2116.9,2060.0,2230.7,"up 2.8%, sector unknown, 1.5x its normal volume — reported results yesterday -- Outcome of Board Meeting Godrej Properties Limited has submitted to th",5.97,2.7621359223301014,1.51,228.91140488000002,151.7,,reported results yesterday -- Outcome of Board Meeting Godrej Properties Limited has submitted to th,2126.3,2101.1,15:14,2108.8,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-05,11:10,PNBHOUSING,36,1128.4,1087.3,1210.6,"up 3.5%, sector unknown, 1.5x its normal volume — reported results yesterday -- Outcome of Board Meeting PNB Housing Finance Limited has submitted to",5.97,3.5229357798165224,1.51,348.57472104,230.1,,reported results yesterday -- Outcome of Board Meeting PNB Housing Finance Limited has submitted to,1142.3,1120.0,15:14,1121.6,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-05,11:15,GRAPHITE,42,742.1,707.05,812.2,"up 3.5%, sector unknown, 1.7x its normal volume — reported results yesterday -- Outcome of Board Meeting Graphite India Limited has submitted to the E",6.42,3.5006973500697383,1.69,243.05222095,143.5,,reported results yesterday -- Outcome of Board Meeting Graphite India Limited has submitted to the E,741.6,705.3,15:15,707.05,HARD STOP -- price traded down through the seed stop
2026-08-05,14:35,CNL,22,1117.0,1050.7,1249.6,"up 4.5%, sector unknown, 1.8x its normal volume — reported results yesterday -- Outcome of Board Meeting Outcome of Board Meeting for unaudited Standa",6.8,4.495065250947187,1.84,22.1701043,12.0,,reported results yesterday -- Outcome of Board Meeting Outcome of Board Meeting for unaudited Standa,1139.7,1115.0,15:27,1136.65,NEVER EXITED -- valued at the last recorded candle of the session
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.07 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.06 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.10 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.09 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.08 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.06 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.07 is below the Rs 50 floor,,,,,,,,,,--,,--
2026-08-05,--,MSUMI,,,,,REFUSED AT THE ORDER GATE: Rs 41.10 is below the Rs 50 floor,,,,,,,,,,--,,--
